code,description,bnf_code,bnf_7
3251111000001101,Colecalciferol 440unit / Calcium carbonate 1.25g effervescent granules sachets,0906040G0AABXBX,0906040
3251311000001104,Cacit D3 effervescent granules sachets (Theramex HQ UK Ltd),0906040G0BPAABX,0906040
3251911000001103,Cacit D3 effervescent granules sachets (Theramex HQ UK Ltd),0906040G0BPAABX,0906040
3630211000001103,"Ergocalciferol 300,000units/1ml solution for injection ampoules",0906040N0AACACA,0906040
3604811000001100,"Ergocalciferol 300,000units/1ml solution for injection ampoules",0906040N0AACACA,0906040
20178311000001109,"Ergocalciferol 300,000units/1ml solution for injection ampoules",0906040N0AACACA,0906040
3605111000001106,"Ergocalciferol 300,000units/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)",0906040N0AACACA,0906040
3605211000001100,"Ergocalciferol 300,000units/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)",0906040N0AACACA,0906040
3605311000001108,"Ergocalciferol 300,000units/1ml solution for injection ampoules (RPH Pharmaceuticals AB)",0906040N0AACACA,0906040
3605411000001101,"Ergocalciferol 300,000units/1ml solution for injection ampoules (RPH Pharmaceuticals AB)",0906040N0AACACA,0906040
3605611000001103,"Ergocalciferol 300,000units/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)",0906040N0AACACA,0906040
3605711000001107,"Ergocalciferol 300,000units/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)",0906040N0AACACA,0906040
20178211000001101,"Ergocalciferol 300,000units/1ml solution for injection ampoules (Special Order)",0906040N0AACACA,0906040
20178411000001102,"Ergocalciferol 300,000units/1ml solution for injection ampoules (Special Order)",0906040N0AACACA,0906040
3630311000001106,"Ergocalciferol 600,000units/2ml solution for injection ampoules",0906040N0AACPCP,0906040
3606411000001105,"Ergocalciferol 600,000units/2ml solution for injection ampoules",0906040N0AACPCP,0906040
20178611000001104,"Ergocalciferol 600,000units/2ml solution for injection ampoules",0906040N0AACPCP,0906040
3606511000001109,"Ergocalciferol 600,000units/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd)",0906040N0AACPCP,0906040
3606611000001108,"Ergocalciferol 600,000units/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd)",0906040N0AACPCP,0906040
3606811000001107,"Ergocalciferol 600,000units/2ml solution for injection ampoules (Focus Pharmaceuticals Ltd)",0906040N0AACPCP,0906040
3607011000001103,"Ergocalciferol 600,000units/2ml solution for injection ampoules (Focus Pharmaceuticals Ltd)",0906040N0AACPCP,0906040
3607311000001100,"Ergocalciferol 600,000units/2ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)",0906040N0AACPCP,0906040
3607511000001106,"Ergocalciferol 600,000units/2ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)",0906040N0AACPCP,0906040
20178511000001103,"Ergocalciferol 600,000units/2ml solution for injection ampoules (Special Order)",0906040N0AACPCP,0906040
20178711000001108,"Ergocalciferol 600,000units/2ml solution for injection ampoules (Special Order)",0906040N0AACPCP,0906040
3630111000001109,Ergocalciferol 250microgram tablets,0906040N0AAAMAM,0906040
3609011000001107,Ergocalciferol 250microgram tablets,0906040N0AAAMAM,0906040
21617711000001106,Ergocalciferol 250microgram tablets,0906040N0AAAMAM,0906040
24650311000001108,Ergocalciferol 250microgram tablets,0906040N0AAAMAM,0906040
3610211000001106,Ergocalciferol 250microgram tablets (A A H Pharmaceuticals Ltd),0906040N0AAAMAM,0906040
3610311000001103,Ergocalciferol 250microgram tablets (A A H Pharmaceuticals Ltd),0906040N0AAAMAM,0906040
3611311000001108,Ergocalciferol 250microgram tablets (Focus Pharmaceuticals Ltd),0906040N0AAAMAM,0906040
3611811000001104,Ergocalciferol 250microgram tablets (Focus Pharmaceuticals Ltd),0906040N0AAAMAM,0906040
3612111000001101,Ergocalciferol 250microgram tablets (Alliance Healthcare (Distribution) Ltd),0906040N0AAAMAM,0906040
3612411000001106,Ergocalciferol 250microgram tablets (Alliance Healthcare (Distribution) Ltd),0906040N0AAAMAM,0906040
21617911000001108,"Ergoral D2 10,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040N0BYACAM,0906040
21618011000001105,"Ergoral D2 10,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040N0BYACAM,0906040
24650411000001101,Ergocalciferol 250microgram tablets (Special Order),0906040N0AAAMAM,0906040
24650511000001102,Ergocalciferol 250microgram tablets (Special Order),0906040N0AAAMAM,0906040
3630011000001108,Ergocalciferol 1.25mg tablets,0906040N0AAANAN,0906040
3612911000001103,Ergocalciferol 1.25mg tablets,0906040N0AAANAN,0906040
3613011000001106,Ergocalciferol 1.25mg tablets (A A H Pharmaceuticals Ltd),0906040N0AAANAN,0906040
3613111000001107,Ergocalciferol 1.25mg tablets (A A H Pharmaceuticals Ltd),0906040N0AAANAN,0906040
3613411000001102,Ergocalciferol 1.25mg tablets (Focus Pharmaceuticals Ltd),0906040N0AAANAN,0906040
3613611000001104,Ergocalciferol 1.25mg tablets (Focus Pharmaceuticals Ltd),0906040N0AAANAN,0906040
3613911000001105,Ergocalciferol 1.25mg tablets (Alliance Healthcare (Distribution) Ltd),0906040N0AAANAN,0906040
3614011000001108,Ergocalciferol 1.25mg tablets (Alliance Healthcare (Distribution) Ltd),0906040N0AAANAN,0906040
36132911000001100,Calcitriol 1micrograms/1ml solution for injection ampoules,0906040C0AAAEAE,0906040
3614411000001104,Calcitriol 1micrograms/1ml solution for injection ampoules,0906040C0AAAEAE,0906040
3615511000001104,Calcijex 1micrograms/1ml solution for injection ampoules (Abbott Laboratories Ltd),0906040C0BCABAE,0906040
3616811000001109,Calcijex 1micrograms/1ml solution for injection ampoules (Abbott Laboratories Ltd),0906040C0BCABAE,0906040
36133011000001108,Calcitriol 2micrograms/1ml solution for injection ampoules,0906040C0AAADAD,0906040
3618011000001104,Calcitriol 2micrograms/1ml solution for injection ampoules,0906040C0AAADAD,0906040
3618411000001108,Calcijex 2micrograms/1ml solution for injection ampoules (Abbott Laboratories Ltd),0906040C0BCAAAD,0906040
3619611000001102,Calcijex 2micrograms/1ml solution for injection ampoules (Abbott Laboratories Ltd),0906040C0BCAAAD,0906040
329375003,Dihydrotachysterol 250micrograms/ml oral solution sugar free,0906040K0AAAAAA,0906040
3961211000001100,Dihydrotachysterol 250micrograms/ml oral solution sugar free,0906040K0AAAAAA,0906040
3961511000001102,AT10 250micrograms/ml oral solution (Intrapharm Laboratories Ltd),0906040K0BBAAAA,0906040
3961811000001104,AT10 250micrograms/ml oral solution (Intrapharm Laboratories Ltd),0906040K0BBAAAA,0906040
4253011000001104,Colecalciferol 800unit / Calcium phosphate 3.1g oral powder sachets,0906040G0AABZBZ,0906040
4248511000001101,Colecalciferol 800unit / Calcium phosphate 3.1g oral powder sachets,0906040G0AABZBZ,0906040
4248711000001106,Calfovit D3 oral powder sachets (A. Menarini Farmaceutica Internazionale SRL),0906040G0BSAABZ,0906040
4248811000001103,Calfovit D3 oral powder sachets (A. Menarini Farmaceutica Internazionale SRL),0906040G0BSAABZ,0906040
7400311000001105,Calcitriol 1micrograms/ml oral solution sugar free,0906040C0AAAIAI,0906040
7394211000001104,Calcitriol 1micrograms/ml oral solution sugar free,0906040C0AAAIAI,0906040
15863911000001106,Calcitriol 1micrograms/ml oral solution sugar free,0906040C0AAAIAI,0906040
7394311000001107,Rocaltrol 1micrograms/ml oral solution (Imported (Switzerland)),0906040C0BBACAI,0906040
7394411000001100,Rocaltrol 1micrograms/ml oral solution (Imported (Switzerland)),0906040C0BBACAI,0906040
15864011000001109,Calcitriol 1micrograms/ml oral solution sugar free (Special Order),0906040C0AAAIAI,0906040
15864111000001105,Calcitriol 1micrograms/ml oral solution sugar free (Special Order),0906040C0AAAIAI,0906040
7596911000001103,Colecalciferol 200unit / Calcium carbonate 1g capsules,0906040N0AAA4A4,0906040
7588711000001102,Colecalciferol 200unit / Calcium carbonate 1g capsules,0906040N0AAA4A4,0906040
7588811000001105,Boots Calcium and Vitamin D capsules (The Boots Company Plc),0906040N0AAA4A4,0906040
7588911000001100,Boots Calcium and Vitamin D capsules (The Boots Company Plc),0906040N0AAA4A4,0906040
7821611000001105,"Retinol 1,000unit / Colecalciferol 400unit capsules",090604800BBAFA0,0906048
7751411000001108,"Retinol 1,000unit / Colecalciferol 400unit capsules",090604800BBAFA0,0906048
7751811000001105,Solgar Vitamin D 400unit capsules (Solgar Vitamin and Herb),090604800BBAFA0,0906048
7752011000001107,Solgar Vitamin D 400unit capsules (Solgar Vitamin and Herb),090604800BBAFA0,0906048
8428411000001100,"Colecalciferol 15,000units/5ml oral suspension",0906040G0AAAUAU,0906040
8406911000001104,"Colecalciferol 15,000units/5ml oral suspension",0906040G0AAAUAU,0906040
8407111000001104,"Colecalciferol 15,000units/5ml oral suspension (Special Order)",0906040G0AAAUAU,0906040
8407311000001102,"Colecalciferol 15,000units/5ml oral suspension (Special Order)",0906040G0AAAUAU,0906040
8428311000001107,"Colecalciferol 1,250units/5ml oral suspension",0906040G0AAAWAW,0906040
8407011000001100,"Colecalciferol 1,250units/5ml oral suspension",0906040G0AAAWAW,0906040
8407211000001105,"Colecalciferol 1,250units/5ml oral suspension (Special Order)",0906040G0AAAWAW,0906040
8407411000001109,"Colecalciferol 1,250units/5ml oral suspension (Special Order)",0906040G0AAAWAW,0906040
8428511000001101,"Colecalciferol 5,000units/5ml oral suspension",0906040G0AAAXAX,0906040
8407711000001103,"Colecalciferol 5,000units/5ml oral suspension",0906040G0AAAXAX,0906040
8407911000001101,"Colecalciferol 5,000units/5ml oral suspension (Special Order)",0906040G0AAAXAX,0906040
8408011000001104,"Colecalciferol 5,000units/5ml oral suspension (Special Order)",0906040G0AAAXAX,0906040
8487811000001105,"Ergocalciferol 1,000units/5ml oral suspension",0906040N0AADCDC,0906040
8464811000001103,"Ergocalciferol 1,000units/5ml oral suspension",0906040N0AADCDC,0906040
8465011000001108,"Ergocalciferol 1,000units/5ml oral suspension (Special Order)",0906040N0AADCDC,0906040
8465211000001103,"Ergocalciferol 1,000units/5ml oral suspension (Special Order)",0906040N0AADCDC,0906040
8488011000001103,"Ergocalciferol 1,500units/5ml oral suspension",0906040N0AADIDI,0906040
8465311000001106,"Ergocalciferol 1,500units/5ml oral suspension",0906040N0AADIDI,0906040
8465411000001104,"Ergocalciferol 1,500units/5ml oral suspension (Special Order)",0906040N0AADIDI,0906040
8465611000001101,"Ergocalciferol 1,500units/5ml oral suspension (Special Order)",0906040N0AADIDI,0906040
8487911000001100,"Ergocalciferol 1,250units/5ml oral suspension",0906040N0AAEAEA,0906040
8465511000001100,"Ergocalciferol 1,250units/5ml oral suspension",0906040N0AAEAEA,0906040
8465711000001105,"Ergocalciferol 1,250units/5ml oral suspension (Special Order)",0906040N0AAEAEA,0906040
8465811000001102,"Ergocalciferol 1,250units/5ml oral suspension (Special Order)",0906040N0AAEAEA,0906040
8488211000001108,Ergocalciferol 100units/5ml oral suspension,0906040N0AAEBEB,0906040
8465911000001107,Ergocalciferol 100units/5ml oral suspension,0906040N0AAEBEB,0906040
8466111000001103,Ergocalciferol 100units/5ml oral suspension (Special Order),0906040N0AAEBEB,0906040
8466411000001108,Ergocalciferol 100units/5ml oral suspension (Special Order),0906040N0AAEBEB,0906040
8488111000001102,"Ergocalciferol 10,000units/5ml oral suspension",0906040N0AADLDL,0906040
8466011000001104,"Ergocalciferol 10,000units/5ml oral suspension",0906040N0AADLDL,0906040
8466211000001109,"Ergocalciferol 10,000units/5ml oral suspension (Special Order)",0906040N0AADLDL,0906040
8466311000001101,"Ergocalciferol 10,000units/5ml oral suspension (Special Order)",0906040N0AADLDL,0906040
8488311000001100,"Ergocalciferol 150,000units/5ml oral suspension",0906040N0AADJDJ,0906040
8466511000001107,"Ergocalciferol 150,000units/5ml oral suspension",0906040N0AADJDJ,0906040
8466611000001106,"Ergocalciferol 150,000units/5ml oral suspension (Special Order)",0906040N0AADJDJ,0906040
8466711000001102,"Ergocalciferol 150,000units/5ml oral suspension (Special Order)",0906040N0AADJDJ,0906040
8488411000001107,"Ergocalciferol 2,000units/5ml oral suspension",0906040N0AADGDG,0906040
8466811000001105,"Ergocalciferol 2,000units/5ml oral suspension",0906040N0AADGDG,0906040
8466911000001100,"Ergocalciferol 2,000units/5ml oral suspension (Special Order)",0906040N0AADGDG,0906040
8467011000001101,"Ergocalciferol 2,000units/5ml oral suspension (Special Order)",0906040N0AADGDG,0906040
8488511000001106,"Ergocalciferol 25,000units/5ml oral suspension",0906040N0AADEDE,0906040
8467111000001100,"Ergocalciferol 25,000units/5ml oral suspension",0906040N0AADEDE,0906040
8467211000001106,"Ergocalciferol 25,000units/5ml oral suspension (Special Order)",0906040N0AADEDE,0906040
8467311000001103,"Ergocalciferol 25,000units/5ml oral suspension (Special Order)",0906040N0AADEDE,0906040
8489011000001108,"Ergocalciferol 50,000units/5ml oral suspension",0906040N0AADBDB,0906040
8467711000001104,"Ergocalciferol 50,000units/5ml oral suspension",0906040N0AADBDB,0906040
8467811000001107,"Ergocalciferol 50,000units/5ml oral suspension (Special Order)",0906040N0AADBDB,0906040
8468011000001100,"Ergocalciferol 50,000units/5ml oral suspension (Special Order)",0906040N0AADBDB,0906040
8489111000001109,"Ergocalciferol 6,000units/5ml oral suspension",0906040N0AAEIEI,0906040
8467411000001105,"Ergocalciferol 6,000units/5ml oral suspension",0906040N0AAEIEI,0906040
8467511000001109,"Ergocalciferol 6,000units/5ml oral suspension (Special Order)",0906040N0AAEIEI,0906040
8467611000001108,"Ergocalciferol 6,000units/5ml oral suspension (Special Order)",0906040N0AAEIEI,0906040
8489211000001103,Ergocalciferol 600units/5ml oral suspension,0906040N0AADZDZ,0906040
8467911000001102,Ergocalciferol 600units/5ml oral suspension,0906040N0AADZDZ,0906040
8468111000001104,Ergocalciferol 600units/5ml oral suspension (Special Order),0906040N0AADZDZ,0906040
8468311000001102,Ergocalciferol 600units/5ml oral suspension (Special Order),0906040N0AADZDZ,0906040
8488711000001101,"Ergocalciferol 3,000units/5ml oral suspension",0906040N0AADADA,0906040
8468211000001105,"Ergocalciferol 3,000units/5ml oral suspension",0906040N0AADADA,0906040
8468411000001109,"Ergocalciferol 3,000units/5ml oral suspension (Special Order)",0906040N0AADADA,0906040
8468511000001108,"Ergocalciferol 3,000units/5ml oral suspension (Special Order)",0906040N0AADADA,0906040
8488911000001104,"Ergocalciferol 5,000units/5ml oral suspension",0906040N0AADFDF,0906040
8468611000001107,"Ergocalciferol 5,000units/5ml oral suspension",0906040N0AADFDF,0906040
8468711000001103,"Ergocalciferol 5,000units/5ml oral suspension (Special Order)",0906040N0AADFDF,0906040
8468811000001106,"Ergocalciferol 5,000units/5ml oral suspension (Special Order)",0906040N0AADFDF,0906040
8488811000001109,"Ergocalciferol 30,000units/5ml oral suspension",0906040N0AADTDT,0906040
8468911000001101,"Ergocalciferol 30,000units/5ml oral suspension",0906040N0AADTDT,0906040
8469011000001105,"Ergocalciferol 30,000units/5ml oral suspension (Special Order)",0906040N0AADTDT,0906040
8469111000001106,"Ergocalciferol 30,000units/5ml oral suspension (Special Order)",0906040N0AADTDT,0906040
8489311000001106,Ergocalciferol 800units/5ml oral suspension,0906040N0AAEFEF,0906040
8469211000001100,Ergocalciferol 800units/5ml oral suspension,0906040N0AAEFEF,0906040
8469311000001108,Ergocalciferol 800units/5ml oral suspension (Special Order),0906040N0AAEFEF,0906040
8469411000001101,Ergocalciferol 800units/5ml oral suspension (Special Order),0906040N0AAEFEF,0906040
8508211000001103,"Ergocalciferol 7,500units/5ml oral suspension",0906040N0AADRDR,0906040
8470311000001106,"Ergocalciferol 7,500units/5ml oral suspension",0906040N0AADRDR,0906040
8470811000001102,"Ergocalciferol 7,500units/5ml oral suspension (Special Order)",0906040N0AADRDR,0906040
8471111000001103,"Ergocalciferol 7,500units/5ml oral suspension (Special Order)",0906040N0AADRDR,0906040
8508411000001104,"Ergocalciferol 75,000units/5ml oral suspension",0906040N0AADNDN,0906040
8471411000001108,"Ergocalciferol 75,000units/5ml oral suspension",0906040N0AADNDN,0906040
8472211000001102,"Ergocalciferol 75,000units/5ml oral suspension (Special Order)",0906040N0AADNDN,0906040
8472511000001104,"Ergocalciferol 75,000units/5ml oral suspension (Special Order)",0906040N0AADNDN,0906040
36026511000001102,Paricalcitol 5micrograms/1ml solution for injection ampoules,0906040P0AAAAAA,0906040
9308611000001102,Paricalcitol 5micrograms/1ml solution for injection ampoules,0906040P0AAAAAA,0906040
9308711000001106,Zemplar 5micrograms/1ml solution for injection ampoules (AbbVie Ltd),0906040P0BBAAAA,0906040
9308811000001103,Zemplar 5micrograms/1ml solution for injection ampoules (AbbVie Ltd),0906040P0BBAAAA,0906040
36026411000001101,Paricalcitol 10micrograms/2ml solution for injection ampoules,0906040P0AAABAB,0906040
9308911000001108,Paricalcitol 10micrograms/2ml solution for injection ampoules,0906040P0AAABAB,0906040
9309011000001104,Zemplar 10micrograms/2ml solution for injection ampoules (AbbVie Ltd),0906040P0BBABAB,0906040
9309111000001103,Zemplar 10micrograms/2ml solution for injection ampoules (AbbVie Ltd),0906040P0BBABAB,0906040
11655911000001106,Alfacalcidol 1micrograms/5ml oral suspension,0906040B0AAAMAM,0906040
11638711000001103,Alfacalcidol 1micrograms/5ml oral suspension,0906040B0AAAMAM,0906040
11638811000001106,Alfacalcidol 1micrograms/5ml oral suspension (Special Order),0906040B0AAAMAM,0906040
11638911000001101,Alfacalcidol 1micrograms/5ml oral suspension (Special Order),0906040B0AAAMAM,0906040
11655811000001101,Alfacalcidol 1micrograms/5ml oral solution,0906040B0AAAMAM,0906040
11639311000001108,Alfacalcidol 1micrograms/5ml oral solution,0906040B0AAAMAM,0906040
11639511000001102,Alfacalcidol 1micrograms/5ml oral solution (Special Order),0906040B0AAAMAM,0906040
11639611000001103,Alfacalcidol 1micrograms/5ml oral solution (Special Order),0906040B0AAAMAM,0906040
11655711000001109,Alfacalcidol 1mg/5ml oral suspension,0906040B0AAAKAK,0906040
11641111000001108,Alfacalcidol 1mg/5ml oral suspension,0906040B0AAAKAK,0906040
11641211000001102,Alfacalcidol 1mg/5ml oral suspension (Special Order),0906040B0AAAKAK,0906040
11641411000001103,Alfacalcidol 1mg/5ml oral suspension (Special Order),0906040B0AAAKAK,0906040
11655611000001100,Alfacalcidol 1mg/5ml oral solution,0906040B0AAAKAK,0906040
11641711000001109,Alfacalcidol 1mg/5ml oral solution,0906040B0AAAKAK,0906040
11641811000001101,Alfacalcidol 1mg/5ml oral solution (Special Order),0906040B0AAAKAK,0906040
11641911000001106,Alfacalcidol 1mg/5ml oral solution (Special Order),0906040B0AAAKAK,0906040
11656111000001102,Alfacalcidol 625nanograms/5ml oral suspension,0906040B0AAALAL,0906040
11642011000001104,Alfacalcidol 625nanograms/5ml oral suspension,0906040B0AAALAL,0906040
11642111000001103,Alfacalcidol 625nanograms/5ml oral suspension (Special Order),0906040B0AAALAL,0906040
